vgsales_ID,Game_Name,Release_Year,Genre,Publisher,Platform,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
vgsales_ID_9805,Streets of Rage,1990,Action,Sega,GEN,1.86,0.55,0.11,0.08,2.6
vgsales_ID_9806,Streets of Rage 3,1993,Action,Sega,GEN,0,0,0.07,0,0.07
vgsales_ID_9807,Stretch Panic,2001,Platform,Midas Interactive Entertainment,PS2,0.02,0.02,0,0.01,0.05
vgsales_ID_9808,Strider (2014),2014,Platform,Capcom,PS3,0,0,0.01,0,0.01
vgsales_ID_9809,Strider 2,2000,Platform,Virgin Interactive,PS,0.05,0.03,0,0.01,0.08
vgsales_ID_9810,Strike Force Bowling,2004,Sports,Crave Entertainment,XB,0.03,0.01,0,0,0.04
vgsales_ID_9811,Strike Force Bowling,2004,Sports,Play It,PS2,0.3,0.24,0,0.08,0.62
vgsales_ID_9812,Strike Force Bowling,2005,Sports,Crave Entertainment,GC,0.05,0.01,0,0,0.06
vgsales_ID_9813,Strike Point,1996,Simulation,Elite,PS,0.04,0.03,0,0,0.07
vgsales_ID_9814,Strike Witches 2: Iyasu Naosu Punipunisuru,2010,Action,Kadokawa Shoten,DS,0,0,0.02,0,0.02
vgsales_ID_9815,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,2010,Action,Russel,PS2,0,0,0.02,0,0.02
vgsales_ID_9816,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,2009,Action,Russel,DS,0,0,0.03,0,0.03
vgsales_ID_9817,Strike Witches: Shirogane no Tsubasa,2010,Strategy,CyberFront,X360,0,0,0.02,0,0.02
vgsales_ID_9818,Strike Witches: Shirogane no Tsubasa,2012,Strategy,Kadokawa Shoten,PSP,0,0,0.02,0,0.02
vgsales_ID_9819,Striker 96,1995,Sports,Time Warner Interactive,PS,0.04,0.03,0,0.01,0.08
vgsales_ID_9820,Strikers 1945,1996,Shooter,Atlus,SAT,0,0,0.05,0,0.05
vgsales_ID_9821,Strikers 1945,1998,Shooter,Midas Interactive Entertainment,PS,0.07,0.05,0,0.01,0.12
vgsales_ID_9822,Strongest Tokyo University Shogi DS,1985,Action,Mycom,DS,0,0,0.02,0,0.02
vgsales_ID_9823,Stronghold,2001,Strategy,Gathering of Developers,PC,0,0.09,0,0.02,0.11
vgsales_ID_9824,Stronghold 2 Deluxe,2005,Strategy,Take-Two Interactive,PC,0,0.02,0,0,0.02
vgsales_ID_9825,Stronghold Crusader Extreme,2008,Strategy,Gamecock,PC,0,0.02,0,0,0.02
vgsales_ID_9826,Stronghold Kingdoms,2011,Strategy,DTP Entertainment,PC,0,0.1,0,0.02,0.11
vgsales_ID_9827,Stronghold Legends,2006,Strategy,Take-Two Interactive,PC,0,0.01,0,0,0.02
vgsales_ID_9828,Stuart Little 2,2002,Platform,Activision,GBA,0.33,0.12,0,0.01,0.46
vgsales_ID_9829,Stuart Little 3: Big Photo Adventure,2005,Platform,Sony Computer Entertainment,PS2,0.04,0.03,0,0.01,0.08
vgsales_ID_9830,Stubbs the Zombie in Rebel Without a Pulse,2005,Action,THQ,XB,0.08,0.02,0,0,0.11
vgsales_ID_9831,Stunt GP,2001,Racing,Titus,PS2,0.02,0.02,0,0.01,0.05
vgsales_ID_9832,Stunt Race FX,1993,Racing,Nintendo,SNES,0,0,0.35,0,0.35
vgsales_ID_9833,Stuntman,2002,Racing,Atari,PS2,0.76,0.59,0,0.2,1.55
vgsales_ID_9834,Stuntman,2003,Racing,Atari,GBA,0.03,0.01,0,0,0.04
vgsales_ID_9835,Stuntman: Ignition,2007,Racing,THQ,"X360, PS3, PS2",0.55,0.68,0,0.2,1.44
vgsales_ID_9836,Style Book: Cinnamoroll,2006,Misc,Namco Bandai Games,DS,0,0,0.01,0,0.01
vgsales_ID_9837,Style Book: Junior City,2006,Misc,Namco Bandai Games,DS,0,0,0.02,0,0.02
vgsales_ID_9838,Style Lab: Jewelry Design,2009,Simulation,Ubisoft,DS,0.32,0,0,0.02,0.34
vgsales_ID_9839,Style Lab: Makeover,2009,Simulation,Ubisoft,DS,0.35,0.03,0,0.03,0.42
vgsales_ID_9840,Style Savvy,2008,Simulation,Nintendo,DS,0.63,0.84,0.96,0.19,2.61
vgsales_ID_9841,Style Savvy: Trendsetters,2012,Simulation,Nintendo,3DS,0.16,0.02,0.53,0.01,0.72
vgsales_ID_9842,Sub Rebellion,2002,Simulation,Metro 3D,PS2,0.04,0.03,0,0.01,0.08
vgsales_ID_9843,Sudeki,2004,Role-Playing,Microsoft Game Studios,XB,0.14,0.04,0,0.01,0.19
vgsales_ID_9844,Sudoku Ball Detective,2009,Puzzle,Playlogic Game Factory,"DS, Wii",0.08,0.01,0,0,0.1
vgsales_ID_9845,Sudoku Fever,2006,Puzzle,Take-Two Interactive,GBA,0.05,0.02,0,0,0.07
vgsales_ID_9846,Sudoku Gridmaster,2006,Puzzle,Nintendo,DS,0.13,0.03,0,0.01,0.17
vgsales_ID_9847,Sudoku Gridmaster (JP sales),2006,Puzzle,Nintendo,DS,0,0,0.19,0,0.19
vgsales_ID_9848,Sudoku Mania,2006,Puzzle,Zoo Digital Publishing,DS,0.09,0,0,0.01,0.1
vgsales_ID_9849,Sudokuro,2007,Puzzle,Crave Entertainment,DS,0.1,0,0,0.01,0.11
vgsales_ID_9850,Sugar + Spice! Anoko no Suteki na Nanimokamo,2008,Adventure,Alchemist,PS2,0,0,0.01,0,0.01
vgsales_ID_9851,Suggoi! Arcana Heart 2,2009,Fighting,AQ Interactive,PS2,0,0,0.03,0,0.03
vgsales_ID_9852,Sugoi Hebereke,1994,Fighting,Sunsoft,SNES,0,0,0.02,0,0.02
vgsales_ID_9853,Suikoden,1995,Role-Playing,Konami Digital Entertainment,PS,0.21,0.14,0.21,0.04,0.6
vgsales_ID_9854,Suikoden II,1998,Role-Playing,Konami Digital Entertainment,PS,0.15,0.1,0.38,0.04,0.68
vgsales_ID_9855,Suikoden IV,2004,Role-Playing,Konami Digital Entertainment,PS2,0.17,0.13,0.3,0.05,0.66
vgsales_ID_9856,Suikoden Tactics,2005,Strategy,Konami Digital Entertainment,PS2,0.06,0.05,0.07,0.02,0.2
vgsales_ID_9857,Suikoden Tierkreis,2008,Role-Playing,Konami Digital Entertainment,DS,0.09,0.01,0.15,0.01,0.27
vgsales_ID_9858,Suikoden V,2006,Role-Playing,Konami Digital Entertainment,PS2,0.08,0.06,0.19,0.02,0.35
vgsales_ID_9859,Suikoden: Tsumugareshi Hyakunen no Toki,2012,Role-Playing,Konami Digital Entertainment,PSP,0,0,0.13,0,0.13
vgsales_ID_9860,Suite PreCure: Melody Collection,2011,Misc,Namco Bandai Games,DS,0,0,0.13,0,0.13
vgsales_ID_9861,Sumikko Gurashi: Koko ga Ochitsukundesu,2014,Action,Nippon Columbia,3DS,0,0,0.17,0,0.17
vgsales_ID_9862,Sumikko Gurashi: Mura o Tsukurundesu,2016,Misc,Nippon Columbia,3DS,0,0,0.06,0,0.06
vgsales_ID_9863,Sumikko Gurashi: Omise Hajimerundesu,2015,Action,Nippon Columbia,3DS,0,0,0.14,0,0.14
vgsales_ID_9864,Summer Athletics,2008,Sports,DTP Entertainment,PC,0,0.01,0,0,0.01
vgsales_ID_9865,Summer Athletics 2009,2009,Sports,49Games,X360,0,0.04,0,0,0.04
vgsales_ID_9866,Summer Athletics: The Ultimate Challenge,2008,Sports,DTP Entertainment,"PS2, X360",0.02,0.01,0,0.18,0.21
vgsales_ID_9867,Summer Athletics: The Ultimate Challenge (Others sales),2008,Sports,DTP Entertainment,Wii,0,0.2,0,0.01,0.22
vgsales_ID_9868,Summer Athletics: The Ultimate Challenge (US sales),2008,Sports,DTP Entertainment,Wii,0.23,0.04,0,0,0.27
vgsales_ID_9869,Summer Challenge: Athletics Tournament,2011,Sports,PQube,"PS3, Wii",0,0.04,0,0.01,0.06
vgsales_ID_9870,Summer Heat Beach Volleyball,2003,Sports,Acclaim Entertainment,PS2,0.14,0.11,0,0.04,0.28
vgsales_ID_9871,Summer Sports 2: Island Sports Party,2008,Sports,Ubisoft,Wii,0.24,0,0,0.02,0.27
vgsales_ID_9872,Summer Sports: Paradise Island,2008,Sports,Ubisoft,Wii,0.49,0.02,0,0.04,0.55
vgsales_ID_9873,Summer Sports: Paradise Island (Others sales),2008,Sports,Ubisoft,Wii,0,0.66,0,0.01,0.67
vgsales_ID_9874,Summon Night,2008,Role-Playing,Banpresto,DS,0,0,0.07,0,0.07
vgsales_ID_9875,Summon Night 2,2008,Role-Playing,Namco Bandai Games,DS,0,0,0.06,0,0.06
vgsales_ID_9876,Summon Night 3,2003,Role-Playing,Banpresto,PS2,0,0,0.24,0,0.24
vgsales_ID_9877,Summon Night 3,2012,Role-Playing,Namco Bandai Games,PSP,0,0,0.12,0,0.12
vgsales_ID_9878,Summon Night 4,2006,Role-Playing,Banpresto,PS2,0,0,0.18,0,0.18
vgsales_ID_9879,Summon Night 4,2012,Role-Playing,Namco Bandai Games,PSP,0,0,0.07,0,0.07
vgsales_ID_9880,Summon Night 5,2013,Role-Playing,Namco Bandai Games,PSP,0,0,0.15,0,0.15
vgsales_ID_9881,Summon Night 6: Lost Borders,2016,Action,Namco Bandai Games,"PSV, PS4",0,0,0.09,0,0.09
vgsales_ID_9882,Summon Night Craft Sword Monogatari: Hajimari no Ishi,2005,Role-Playing,Banpresto,GBA,0,0,0.04,0,0.04
vgsales_ID_9883,Summon Night EX-Thesis: Yoake no Tsubasa,2005,Role-Playing,Banpresto,PS2,0,0,0.16,0,0.16
vgsales_ID_9884,Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,2010,Role-Playing,Namco Bandai Games,PS2,0,0,0.02,0,0.02
vgsales_ID_9885,Summon Night X: Tears Crown,2009,Role-Playing,Namco Bandai Games,DS,0,0,0.05,0,0.05
vgsales_ID_9886,Summon Night: Swordcraft Story,2003,Role-Playing,Banpresto,GBA,0.02,0.01,0,0,0.02
vgsales_ID_9887,Summon Night: Twin Age,2007,Role-Playing,Banpresto,DS,0.07,0,0.05,0.01,0.13
vgsales_ID_9888,Summoner,2000,Role-Playing,THQ,PS2,0.25,0.2,0,0.07,0.51
vgsales_ID_9889,Summoner 2,2002,Role-Playing,THQ,PS2,0.1,0.08,0,0.03,0.21
vgsales_ID_9890,Summoner: A Goddess Reborn,2003,Role-Playing,THQ,GC,0.04,0.01,0,0,0.05
vgsales_ID_9891,Sunday vs Magazine Shuuketsu! Choujou Daikessen,2009,Fighting,Konami Digital Entertainment,PSP,0,0,0.03,0,0.03
vgsales_ID_9892,Sunny Garcia Surfing,2001,Sports,Ubisoft,PS2,0.02,0.01,0,0,0.03
vgsales_ID_9893,Sunrise Eiyuutan R,2000,Role-Playing,Sunrise Interactive,PS2,0,0,0.06,0,0.06
vgsales_ID_9894,Sunset Overdrive,2014,Shooter,Microsoft Game Studios,XOne,0.62,0.4,0,0.08,1.11
vgsales_ID_9895,Super Adventure Island,1992,Platform,Hudson Soft,SNES,0,0,0.22,0,0.22
vgsales_ID_9896,Super Army War,2005,Action,Flashpoint Games,GBA,0.03,0.01,0,0,0.04
vgsales_ID_9897,Super Baseball,1987,Sports,Atari,2600,0.07,0,0,0,0.07
vgsales_ID_9898,Super Baseball Simulator 1.000,1991,Sports,Culture Brain,SNES,0,0,0.2,0,0.2
vgsales_ID_9899,Super Batter Up,1992,Sports,Namco Bandai Games,SNES,0,0,0.46,0,0.46
vgsales_ID_9900,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,2016,Action,Namco Bandai Games,3DS,0,0,0.01,0,0.01
vgsales_ID_9901,Super Black Bass Fishing,2005,Sports,Majesco Entertainment,DS,0.04,0,0,0,0.04
vgsales_ID_9902,Super Bomberman,1992,Puzzle,Hudson Soft,SNES,0,0,0.57,0,0.57
vgsales_ID_9903,Super Bomberman 2,1994,Puzzle,Hudson Soft,SNES,0,0,0.81,0,0.81
vgsales_ID_9904,Super Bomberman 3,1994,Puzzle,Hudson Soft,SNES,0,0,0.7,0,0.7
vgsales_ID_9905,Super Bomberman 4,1996,Puzzle,Hudson Soft,SNES,0,0,0.44,0,0.44
vgsales_ID_9906,Super Bomberman 5,1997,Puzzle,Hudson Soft,SNES,0,0,0.3,0,0.3
vgsales_ID_9907,Super Bowling,1999,Sports,Athena,N64,0.02,0,0,0,0.02
vgsales_ID_9908,Super Bubble Pop,2002,Puzzle,Jaleco,XB,0.01,0,0,0,0.01
vgsales_ID_9909,Super Bubble Pop,2003,Puzzle,Jaleco,GC,0.04,0.01,0,0,0.05
vgsales_ID_9910,Super Bust-A-Move,2000,Puzzle,Acclaim Entertainment,PS2,0.17,0.13,0,0.04,0.34
vgsales_ID_9911,Super Bust-A-Move,2001,Puzzle,Ubisoft,GBA,0.03,0.01,0,0,0.05
vgsales_ID_9912,Super Castlevania IV,1991,Platform,Konami Digital Entertainment,SNES,0.32,0.05,0.25,0.01,0.63
vgsales_ID_9913,Super Collapse! 3,2007,Puzzle,Mumbo Jumbo,DS,0.25,0,0,0.02,0.27
vgsales_ID_9914,Super Collapse! II,2004,Puzzle,Majesco Entertainment,GBA,0.02,0.01,0,0,0.03
vgsales_ID_9915,Super Dodge Ball,1995,Sports,Technos Japan Corporation,NG,0,0,0.02,0,0.02
vgsales_ID_9916,Super Dodge Ball Advance,2001,Sports,Ubisoft,GBA,0.14,0.05,0,0,0.2
vgsales_ID_9917,Super Dodgeball Brawlers,2008,Sports,Arc System Works,DS,0.13,0,0,0.01,0.14
vgsales_ID_9918,Super Dodgeball Brawlers (jp sales),2008,Sports,Arc System Works,DS,0,0,0.03,0,0.03
vgsales_ID_9919,Super Dragon Ball Z,2006,Fighting,Atari,PS2,0.09,0.07,0.19,0.02,0.37
vgsales_ID_9920,Super Famista 3,1994,Sports,Namco Bandai Games,SNES,0,0,0.39,0,0.39
vgsales_ID_9921,Super Famista 4,1995,Sports,Namco Bandai Games,SNES,0,0,0.42,0,0.42
vgsales_ID_9922,Super Famista 5,1996,Sports,Namco Bandai Games,SNES,0,0,0.5,0,0.5
vgsales_ID_9923,Super Fire ProWrestling,1991,Fighting,Human Entertainment,SNES,0,0,0.39,0,0.39
vgsales_ID_9924,Super Fire ProWrestling Special,1994,Fighting,Human Entertainment,SNES,0,0,0.36,0,0.36
vgsales_ID_9925,Super Fire ProWrestling X,1995,Fighting,Human Entertainment,SNES,0,0,0.28,0,0.28
vgsales_ID_9926,Super Football,1987,Sports,Atari,2600,0.07,0,0,0,0.08
vgsales_ID_9927,Super Formation Soccer 94,1994,Sports,Human Entertainment,SNES,0,0,0.37,0,0.37
vgsales_ID_9928,Super Fruit Fall,2006,Puzzle,System 3 Arcade Software,Wii,0.01,0,0,0,0.02
vgsales_ID_9929,Super Ghouls 'n Ghosts,1991,Platform,Capcom,SNES,0.5,0.14,0.52,0.02,1.18
vgsales_ID_9930,Super Ghouls 'n Ghosts,2002,Platform,Capcom,GBA,0.05,0.02,0,0,0.07
vgsales_ID_9931,Super Hero Generation,2014,Role-Playing,Namco Bandai Games,"PSV, PS3",0,0,0.07,0,0.07
vgsales_ID_9932,Super Heroine Chronicle,2014,Role-Playing,Namco Bandai Games,"PSV, PS3",0,0,0.08,0,0.08
vgsales_ID_9933,Super Jinsei Game 2,1995,Misc,Takara,SNES,0,0,0.05,0,0.05
vgsales_ID_9934,Super Mahjong 2: Honkaku 4Jin Uchi,1993,Misc,Imax,SNES,0,0,0.06,0,0.06
vgsales_ID_9935,Super Mario 3D Land,2011,Platform,Nintendo,3DS,4.89,2.99,2.13,0.78,10.79
vgsales_ID_9936,Super Mario 3D World,2013,Platform,Nintendo,WiiU,2.11,1.11,0.72,0.3,4.25
vgsales_ID_9937,Super Mario 64,1996,Platform,Nintendo,N64,6.91,2.85,1.91,0.23,11.89
vgsales_ID_9938,Super Mario 64,2004,Platform,Nintendo,DS,5.08,3.11,1.25,0.98,10.42
vgsales_ID_9939,Super Mario Advance,2001,Platform,Nintendo,GBA,3.14,1.24,0.91,0.2,5.49
vgsales_ID_9940,Super Mario All-Stars,1993,Platform,Nintendo,SNES,5.99,2.15,2.12,0.29,10.55
vgsales_ID_9941,Super Mario All-Stars: Limited Edition,2010,Platform,Nintendo,Wii,1.02,0.52,0.92,0.14,2.6
vgsales_ID_9942,Super Mario Bros.,1985,Platform,Nintendo,NES,29.08,3.58,6.81,0.77,40.24
vgsales_ID_9943,Super Mario Bros.,1999,Platform,Nintendo,GB,3.4,1.3,0.15,0.22,5.07
vgsales_ID_9944,Super Mario Bros. 2,1988,Platform,Nintendo,NES,5.39,1.18,0.7,0.19,7.46
vgsales_ID_9945,Super Mario Bros. 3,1988,Platform,Nintendo,NES,9.54,3.44,3.84,0.46,17.28
vgsales_ID_9946,Super Mario Bros. 3,2003,Platform,Nintendo,GBA,2.93,1.25,0.83,0.2,5.2
vgsales_ID_9947,Super Mario Bros.: The Lost Levels,1986,Platform,Nintendo,NES,0,0,2.65,0,2.65
vgsales_ID_9948,Super Mario Galaxy,2007,Platform,Nintendo,Wii,6.16,3.4,1.2,0.76,11.52
vgsales_ID_9949,Super Mario Galaxy 2,2010,Platform,Nintendo,Wii,3.66,2.42,0.98,0.64,7.69
vgsales_ID_9950,Super Mario Kart,1992,Racing,Nintendo,SNES,3.54,1.24,3.81,0.18,8.76
vgsales_ID_9951,Super Mario Land,1989,Platform,Nintendo,GB,10.83,2.71,4.18,0.42,18.14
vgsales_ID_9952,Super Mario Land 2: 6 Golden Coins,1992,Adventure,Nintendo,GB,6.16,2.04,2.69,0.29,11.18
vgsales_ID_9953,Super Mario Land 3: Wario Land,1994,Platform,Nintendo,GB,2.49,0.98,1.57,0.15,5.19
vgsales_ID_9954,Super Mario Maker,2015,Platform,Nintendo,WiiU,1.18,0.87,0.93,0.2,3.18
vgsales_ID_9955,Super Mario RPG: Legend of the Seven Stars,1996,Role-Playing,Nintendo,SNES,0.66,0,1.45,0.03,2.14
vgsales_ID_9956,Super Mario Strikers,2005,Sports,Nintendo,GC,0.98,0.38,0.2,0.04,1.61
vgsales_ID_9957,Super Mario Sunshine,2002,Platform,Nintendo,GC,4.01,1.26,0.87,0.17,6.31
vgsales_ID_9958,Super Mario World,1990,Platform,Nintendo,SNES,12.78,3.75,3.54,0.55,20.61
vgsales_ID_9959,Super Mario World,2001,Platform,Nintendo,GBA,3.21,1.11,0.95,0.2,5.46
vgsales_ID_9960,Super Mario World 2: Yoshi's Island,1995,Platform,Nintendo,SNES,1.65,0.61,1.76,0.09,4.12
vgsales_ID_9961,Super Mario World 2: Yoshi's Island,2002,Platform,Nintendo,GBA,1.75,0.45,0.62,0.09,2.91
vgsales_ID_9962,Super Meat Boy: Ultra Edition!,2011,Platform,Unknown,PC,0,0.02,0,0.01,0.03
vgsales_ID_9963,Super Metroid,1994,Action,Nintendo,SNES,0.57,0.12,0.71,0.02,1.42
vgsales_ID_9964,Super Momotarou Dentetsu DX,1995,Misc,Hudson Soft,SNES,0,0,0.47,0,0.47
vgsales_ID_9965,Super Momotarou Dentetsu III,1994,Simulation,Hudson Soft,SNES,0,0,0.91,0,0.91
vgsales_ID_9966,Super Monkey Ball,2001,Puzzle,Atari,GC,0.95,0.37,0.1,0.04,1.46
vgsales_ID_9967,Super Monkey Ball 2,2002,Puzzle,Atari,GC,1.11,0.31,0.06,0.04,1.52
vgsales_ID_9968,Super Monkey Ball 3D,2011,Action,Sega,3DS,0.26,0.15,0.05,0.04,0.49
vgsales_ID_9969,Super Monkey Ball Adventure,2006,Platform,Sega,"GC, PSP, PS2",0.18,0.06,0,0.01,0.26
vgsales_ID_9970,Super Monkey Ball Deluxe,2005,Misc,Sega,"PS2, XB",0.23,0.12,0,0.04,0.39
vgsales_ID_9971,Super Monkey Ball Jr.,2002,Puzzle,Atari,GBA,0.51,0.19,0,0.01,0.72
vgsales_ID_9972,Super Monkey Ball: Banana Blitz,2006,Misc,Sega,Wii,1.07,0.92,0.04,0.24,2.27
vgsales_ID_9973,Super Monkey Ball: Step & Roll,2010,Action,Sega,Wii,0.17,0.2,0,0.04,0.4
vgsales_ID_9974,Super Monkey Ball: Touch & Roll,2005,Misc,Sega,DS,0.7,0.01,0,0.06,0.76
vgsales_ID_9975,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,1996,Puzzle,Compile,SNES,0,0,0.02,0,0.02
vgsales_ID_9976,Super Nazo Puyo: Ruruu no Ruu,1995,Puzzle,Banpresto,SNES,0,0,0.27,0,0.27
vgsales_ID_9977,Super Paper Mario,2007,Platform,Nintendo,Wii,1.98,0.88,0.59,0.32,3.76
vgsales_ID_9978,Super PickUps,2007,Racing,XS Games,PS2,0.01,0.01,0,0,0.02
vgsales_ID_9979,Super PickUps,2009,Racing,XS Games,Wii,0.01,0,0,0,0.01
vgsales_ID_9980,Super Power League,1993,Sports,Hudson Soft,SNES,0,0,0.17,0,0.17
vgsales_ID_9981,Super Power League 2,1994,Sports,Hudson Soft,SNES,0,0,0.33,0,0.33
vgsales_ID_9982,Super Princess Peach,2005,Platform,Nintendo,DS,0.72,0.06,0.21,0.07,1.07
vgsales_ID_9983,Super Puyo Puyo,1993,Puzzle,Banpresto,SNES,0,0,1.69,0.01,1.7
vgsales_ID_9984,Super Puyo Puyo 2,1995,Puzzle,Compile,SNES,0,0,0.47,0,0.47
vgsales_ID_9985,Super Puzzle Fighter II Turbo,1996,Puzzle,Virgin Interactive,PS,0.08,0.05,0,0.01,0.14
vgsales_ID_9986,Super R-Type,1991,Shooter,Nintendo,SNES,0,0,0.23,0,0.23
vgsales_ID_9987,Super R.C. Pro-Am,1991,Racing,Nintendo,GB,0.58,0.37,0.15,0.04,1.14
vgsales_ID_9988,Super Real Mahjong Graffiti,1995,Misc,Seta Corporation,SAT,0,0,0.07,0,0.07
vgsales_ID_9989,Super Real Mahjong P V,1995,Misc,Seta Corporation,SAT,0,0,0.19,0,0.19
vgsales_ID_9990,Super Robot Gakuen,2009,Adventure,Namco Bandai Games,DS,0,0,0.04,0,0.04
vgsales_ID_9991,Super Robot Spirits,1998,Fighting,Banpresto,N64,0,0,0.04,0.03,0.07
vgsales_ID_9992,Super Robot Taisen 64,1999,Strategy,Banpresto,N64,0,0,0.2,0,0.2
vgsales_ID_9993,Super Robot Taisen A,2001,Strategy,Banpresto,GBA,0,0,0.35,0.01,0.36
vgsales_ID_9994,Super Robot Taisen A Portable,2008,Strategy,Namco Bandai Games,PSP,0,0,0.18,0,0.18
vgsales_ID_9995,Super Robot Taisen Compact 2 Dai-1-Bu,2000,Strategy,Namco Bandai Games,WS,0,0,0.17,0,0.17
vgsales_ID_9996,Super Robot Taisen Complete Box,1999,Strategy,Banpresto,PS,0,0,0.29,0.02,0.31
vgsales_ID_9997,Super Robot Taisen D,2003,Strategy,Banpresto,GBA,0,0,0.23,0.01,0.23
vgsales_ID_9998,Super Robot Taisen EX,1994,Strategy,Banpresto,SNES,0,0,0.37,0,0.37
vgsales_ID_9999,Super Robot Taisen F,1997,Strategy,Banpresto,SAT,0,0,0.55,0,0.55
vgsales_ID_10000,Super Robot Taisen F Kanketsuhen,1998,Strategy,Banpresto,SAT,0,0,0.55,0,0.55
vgsales_ID_10001,Super Robot Taisen F Kanketsuhen,1999,Strategy,Banpresto,PS,0,0,0.21,0.01,0.23
vgsales_ID_10002,Super Robot Taisen Impact,2002,Strategy,Banpresto,PS2,0,0,0.65,0,0.65
vgsales_ID_10003,Super Robot Taisen J,2005,Strategy,Banpresto,GBA,0,0,0.18,0,0.18
vgsales_ID_10004,Super Robot Taisen K,2009,Strategy,Namco Bandai Games,DS,0,0,0.21,0,0.21
vgsales_ID_10005,Super Robot Taisen L,2010,Strategy,Namco Bandai Games,DS,0,0,0.17,0,0.17
vgsales_ID_10006,Super Robot Taisen MX,2004,Strategy,Banpresto,PS2,0,0,0.5,0,0.5
vgsales_ID_10007,Super Robot Taisen MX Portable,2005,Strategy,Banpresto,PSP,0,0,0.09,0,0.09
vgsales_ID_10008,Super Robot Taisen Neo,2009,Strategy,Namco Bandai Games,Wii,0,0,0.05,0,0.05
vgsales_ID_10009,Super Robot Taisen OG Infinite Battle,2013,Fighting,Namco Bandai Games,PS3,0,0,0.04,0,0.04
vgsales_ID_10010,Super Robot Taisen OG Saga: Endless Frontier,2008,Role-Playing,Namco Bandai Games,DS,0.08,0,0,0.01,0.08
vgsales_ID_10011,Super Robot Taisen OG Saga: Endless Frontier (JP sales),2008,Role-Playing,Namco Bandai Games,DS,0,0,0.14,0,0.14
vgsales_ID_10012,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,2013,Strategy,Namco Bandai Games,"PS3, PSV",0,0,0.1,0,0.1
vgsales_ID_10013,Super Robot Taisen OG: Original Generations,2007,Strategy,Banpresto,PS2,0,0,0.44,0,0.44
vgsales_ID_10014,Super Robot Taisen OG: Original Generations Gaiden,2007,Strategy,Banpresto,PS2,0,0,0.3,0,0.3
vgsales_ID_10015,Super Robot Taisen R,2002,Strategy,Banpresto,GBA,0,0,0.25,0.01,0.26
vgsales_ID_10016,Super Robot Taisen UX,2013,Role-Playing,Namco Bandai Games,3DS,0,0,0.18,0,0.18
vgsales_ID_10017,Super Robot Taisen W,2007,Strategy,Banpresto,DS,0,0,0.3,0,0.3
vgsales_ID_10018,Super Robot Taisen XO,2006,Strategy,Banpresto,X360,0,0,0.01,0,0.01
vgsales_ID_10019,Super Robot Taisen Z,2008,Strategy,Namco Bandai Games,PS2,0,0,0.5,0,0.5
vgsales_ID_10020,Super Robot Taisen Z Special Disc,2009,Misc,Namco Bandai Games,PS2,0,0,0.08,0,0.08
vgsales_ID_10021,Super Robot Taisen α,2000,Strategy,Banpresto,PS,0,0,0.75,0.05,0.8
vgsales_ID_10022,Super Robot Taisen α Gaiden,2001,Strategy,Banpresto,PS,0,0,0.58,0.04,0.62
vgsales_ID_10023,Super Robot Taisen: Original Generation,2002,Role-Playing,Banpresto,GBA,0.01,0,0,0,0.01
vgsales_ID_10024,Super Robot Taisen: Scramble Commander,2003,Strategy,Banpresto,PS2,0,0,0.19,0,0.19
vgsales_ID_10025,Super Robot Taisen: Scramble Commander the 2nd,2007,Strategy,Banpresto,PS2,0,0,0.04,0,0.04
vgsales_ID_10026,Super Robot Wars BX,2015,Action,Namco Bandai Games,3DS,0,0,0.13,0,0.13
vgsales_ID_10027,Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,2014,Strategy,Namco Bandai Games,PS3,0,0,0.06,0,0.06
vgsales_ID_10028,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,2010,Strategy,Namco Bandai Games,DS,0,0,0.12,0,0.12
vgsales_ID_10029,Super Robot Wars OG: The Moon Dwellers,2016,Misc,Namco Bandai Games,"PS4, PS3",0,0,0.15,0,0.15
vgsales_ID_10030,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,2015,Action,Namco Bandai Games,3DS,0,0,0.11,0,0.11
vgsales_ID_10031,Super Scope 6,1991,Shooter,Nintendo,SNES,1.06,0.38,0.15,0.05,1.65
vgsales_ID_10032,Super Scribblenauts,2010,Puzzle,Warner Bros. Interactive Entertainment,DS,1.08,0.31,0,0.11,1.5
vgsales_ID_10033,Super Sentai Battle: Ranger Cross,2011,Action,Namco Bandai Games,Wii,0,0,0.08,0,0.08
vgsales_ID_10034,Super Smash Bros.,1999,Fighting,Nintendo,N64,2.95,0.6,1.97,0.04,5.55
vgsales_ID_10035,Super Smash Bros. Brawl,2008,Fighting,Nintendo,Wii,6.75,2.61,2.66,1.02,13.04
vgsales_ID_10036,Super Smash Bros. Melee,2001,Fighting,Nintendo,GC,4.41,1.04,1.39,0.22,7.07
